sentence,sentiment,polarity,subjectivity
"And hour after hour, a throng of people stayed in line to support her, because Desiline is 102 years old.","Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2
"And they erupted in cheers when she finally put on a sticker that read, ""I voted.""","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
[Applause] There's Desiline.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We should follow the example of a police officer named Brian Murphy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
When a gunman opened fire on a Sikh temple in Wisconsin and Brian was the first to arrive�and he did not consider his own safety.,"Sentiment(polarity=0.425, subjectivity=0.6666666666666666)",0.425,0.6666666666666666
"He fought back until help arrived and ordered his fellow officers to protect the safety of the Americans worshiping inside, even as he lay bleeding from 12 bullet wounds.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And when asked how he did that, Brian said, ""That's just the way we're made.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
That's just the way we're made.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We may do different jobs and wear different uniforms and hold different views than the person beside us.,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.6
"But as Americans, we all share the same proud title: We are citizens.","Sentiment(polarity=0.4, subjectivity=0.5625)",0.4,0.5625
It's a word that doesn't just describe our nationality or legal status.,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
It describes the way we're made.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
It describes what we believe.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"It captures the enduring idea that this country only works when we accept certain obligations to one another and to future generations; that our rights are wrapped up in the rights of others; and that well into our third century as a nation, it remains the task of us all, as citizens of these United States, to be the authors of the next great chapter of our American story.","Sentiment(polarity=0.14489795918367346, subjectivity=0.3494897959183673)",0.14489795918367346,0.3494897959183673
Thank you.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"God bless you, and God bless these United States of America.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"
The President.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Mr. Speaker, Mr. Vice President, Members of Congress, my fellow Americans: We are 15 years into this new century.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"Fifteen years that dawned with terror touching our shores, that unfolded with a new generation fighting two long and costly wars, that saw a vicious recession spread across our Nation and the world.","Sentiment(polarity=-0.10340909090909092, subjectivity=0.5886363636363636)",-0.10340909090909092,0.5886363636363636
It has been and still is a hard time for many.,"Sentiment(polarity=0.10416666666666666, subjectivity=0.5208333333333333)",0.10416666666666666,0.5208333333333333
But tonight we turn the page.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Tonight, after a breakthrough year for America, our economy is growing and creating jobs at the fastest pace since 1999.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our unemployment rate is now lower than it was before the financial crisis.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
More of our kids are graduating than ever before.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
More of our people are insured than ever before.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
And we are as free from the grip of foreign oil as we've been in almost 30 years.,"Sentiment(polarity=0.1375, subjectivity=0.4625)",0.1375,0.4625
"Tonight, for the first time since 9/11, our combat mission in Afghanistan is over.","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
"Six years ago, nearly 180,000 American troops served in Iraq and Afghanistan.","Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2
"Today, fewer than 15,000 remain.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And we salute the courage and sacrifice of every man and woman in this 9/11 generation who has served to keep us safe.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
We are humbled and grateful for your service.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"America, for all that we have endured, for all the grit and hard work required to come back, for all the tasks that lie ahead, know this: The shadow of crisis has passed, and the State of the Union is strong.","Sentiment(polarity=0.0472222222222222, subjectivity=0.425)",0.0472222222222222,0.425
"At this moment�with a growing economy, shrinking deficits, bustling industry, booming energy production�we have risen from recession freer to write our own future than any other nation on Earth.","Sentiment(polarity=0.15833333333333333, subjectivity=0.5)",0.15833333333333333,0.5
It's now up to us to choose who we want to be over the next 15 years and for decades to come.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Will we accept an economy where only a few of us do spectacularly well?,"Sentiment(polarity=0.13333333333333333, subjectivity=0.6666666666666666)",0.13333333333333333,0.6666666666666666
Or will we commit ourselves to an economy that generates rising incomes and chances for everyone who makes the effort?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Will we approach the world fearful and reactive, dragged into costly conflicts that strain our military and set back our standing?","Sentiment(polarity=-0.3333333333333333, subjectivity=0.3666666666666667)",-0.3333333333333333,0.3666666666666667
"Or will we lead wisely, using all elements of our power to defeat new threats and protect our planet?","Sentiment(polarity=0.41818181818181815, subjectivity=0.6772727272727272)",0.41818181818181815,0.6772727272727272
Will we allow ourselves to be sorted into factions and turned against one another?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Or will we recapture the sense of common purpose that has always propelled America forward?,"Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5
"In 2 weeks, I will send this Congress a budget filled with ideas that are practical, not partisan.","Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9
"And in the months ahead, I'll crisscross the country making a case for those ideas.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
So tonight I want to focus less on a checklist of proposals and focus more on the values at stake in the choices before us.,"Sentiment(polarity=0.16666666666666669, subjectivity=0.2833333333333333)",0.16666666666666669,0.2833333333333333
It begins with our economy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Seven years ago, Rebekah and Ben Erler of Minneapolis were newlyweds.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
[Laughter] She waited tables.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
He worked construction.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Their first child Jack was on the way.,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
They were young and in love in America.,"Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5
And it doesn't get much better than that.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"""If only we had known,"" Rebekah wrote to me last spring, ""what was about to happen to the housing and construction market.""","Sentiment(polarity=0.0, subjectivity=0.5333333333333333)",0.0,0.5333333333333333
"As the crisis worsened, Ben's business dried up, so he took what jobs he could find, even if they kept him on the road for long stretches of time.","Sentiment(polarity=-0.125, subjectivity=0.5)",-0.125,0.5
Rebekah took out student loans and enrolled in community college and retrained for a new career.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
They sacrificed for each other.,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"And slowly, it paid off.","Sentiment(polarity=-0.30000000000000004, subjectivity=0.39999999999999997)",-0.30000000000000004,0.4
They bought their first home.,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
They had a second son Henry.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Rebekah got a better job and then a raise.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Ben is back in construction and home for dinner every night.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"""It is amazing,"" Rebekah wrote, ""what you can bounce back from when you have to.","Sentiment(polarity=0.30000000000000004, subjectivity=0.45)",0.30000000000000004,0.45
.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We are a strong, tight-knit family who has made it through some very, very hard times.""","Sentiment(polarity=0.027083333333333293, subjectivity=0.71875)",0.02708333333333329,0.71875
"We are a strong, tight-knit family who has made it through some very, very hard times.","Sentiment(polarity=0.027083333333333293, subjectivity=0.71875)",0.02708333333333329,0.71875
"America, Rebekah and Ben's story is our story.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They represent the millions who have worked hard and scrimped and sacrificed and retooled.,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
You are the reason that I ran for this office.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"You are the people I was thinking of 6 years ago today, in the darkest months of the crisis, when I stood on the steps of this Capitol and promised we would rebuild our economy on a new foundation.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And it has been your resilience, your effort that has made it possible for our country to emerge stronger.","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
We believed we could reverse the tide of outsourcing and draw new jobs to our shores.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And over the past 5 years, our businesses have created more than 11 million new jobs.","Sentiment(polarity=0.12878787878787878, subjectivity=0.40151515151515155)",0.12878787878787878,0.4015151515151516
We believed we could reduce our dependence on foreign oil and protect our planet.,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125
"And today, America is number one in oil and gas.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
America is number one in wind power.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Every 3 weeks, we bring online as much solar power as we did in all of 2008.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"And thanks to lower gas prices and higher fuel standards, the typical family this year should save about $750 at the pump.","Sentiment(polarity=0.09444444444444444, subjectivity=0.39999999999999997)",0.09444444444444444,0.4
We believed we could prepare our kids for a more competitive world.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"And today, our younger students have earned the highest math and reading scores on record.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our high school graduation rate has hit an alltime high.,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999
More Americans finish college than ever before.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"We believed that sensible regulations could prevent another crisis, shield families from ruin, and encourage fair competition.","Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
"Today, we have new tools to stop taxpayer-funded bailouts and a new consumer watchdog to protect us from predatory lending and abusive credit card practices.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"And in the past year alone, about 10 million uninsured Americans finally gained the security of health coverage.","Sentiment(polarity=-0.125, subjectivity=0.625)",-0.125,0.625
"At every step, we were told our goals were misguided or too ambitious, that we would crush jobs and explode deficits.","Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75
"Instead, we've seen the fastest economic growth in over a decade, our deficits cut by two-thirds, a stock market that has doubled, and health care inflation at its lowest rate in 50 years.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"This is good news, people.","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"[Laughter]
So the verdict is clear.","Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.10000000000000002,0.3833333333333333
Middle class economics works.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Expanding opportunity works.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And these policies will continue to work as long as politics don't get in the way.,"Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
We can't slow down businesses or put our economy at risk with Government shutdowns or fiscal showdowns.,"Sentiment(polarity=-0.2277777777777778, subjectivity=0.34444444444444444)",-0.2277777777777778,0.34444444444444444
We can't put the security of families at risk by taking away their health insurance or unraveling the new rules on Wall Street or refighting past battles on immigration when we've got to fix a broken system.,"Sentiment(polarity=-0.17121212121212123, subjectivity=0.36818181818181817)",-0.17121212121212126,0.36818181818181817
"And if a bill comes to my desk that tries to do any of these things, I will veto it.","Sentiment(polarity=-0.1, subjectivity=0.4)",-0.1,0.4
It will have earned my veto.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Today, thanks to a growing economy, the recovery is touching more and more lives.","Sentiment(polarity=0.425, subjectivity=0.425)",0.425,0.425
Wages are finally starting to rise again.,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
We know that more small-business owners plan to raise their employees' pay than at any time since 2007.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"But here's the thing: Those of us here tonight, we need to set our sights higher than just making sure Government doesn't screw things up�[laughter]�that Government doesn't halt the progress we're making.","Sentiment(polarity=0.375, subjectivity=0.6944444444444444)",0.375,0.6944444444444444
We need to do more than just do no harm.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"Tonight, together, let's do more to restore the link between hard work and growing opportunity for every American.","Sentiment(polarity=0.06944444444444443, subjectivity=0.34722222222222215)",0.06944444444444442,0.3472222222222221
Because families like Rebekah's still need our help.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"She and Ben are working as hard as ever, but they've had to forego vacations and a new car so that they can pay off student loans and save for retirement.","Sentiment(polarity=-0.07765151515151517, subjectivity=0.49810606060606055)",-0.07765151515151518,0.4981060606060606
"Friday night pizza, that's a big splurge.","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
Basic childcare for Jack and Henry costs more than their mortgage and almost as much as a year at the University of Minnesota.,"Sentiment(polarity=0.2333333333333333, subjectivity=0.27499999999999997)",0.2333333333333333,0.275
"Like millions of hard-working Americans, Rebekah isn't asking for a handout, but she is asking that we look for more ways to help families get ahead.","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"And in fact, at every moment of economic change throughout our history, this country has taken bold action to adapt to new circumstances and to make sure everyone gets a fair shot.","Sentiment(polarity=0.32828282828282823, subjectivity=0.5350168350168351)",0.32828282828282823,0.5350168350168351
"We set up worker protections, Social Security, Medicare, Medicaid to protect ourselves from the harshest adversity.","Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.03333333333333333,0.06666666666666668
"We gave our citizens schools and colleges, infrastructure and the Internet, tools they needed to go as far as their efforts and their dreams will take them.","Sentiment(polarity=0.1, subjectivity=1.0)",0.1,1.0
"That's what middle class economics is: the idea that this country does best when everyone gets their fair shot, everyone does their fair share, everyone plays by the same set of rules.","Sentiment(polarity=0.48, subjectivity=0.445)",0.48,0.445
"We don't just want everyone to share in America's success, we want everyone to contribute to our success.","Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0
So what does middle class economics require in our time?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"First, middle class economics means helping working families feel more secure in a world of constant change.","Sentiment(polarity=0.22999999999999998, subjectivity=0.3533333333333333)",0.23,0.3533333333333333
"That means helping folks afford childcare, college, health care, a home, retirement.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And my budget will address each of these issues, lowering the taxes of working families and putting thousands of dollars back into their pockets each year.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Here's one example.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"During World War II, when men like my grandfather went off to war, having women like my grandmother in the workforce was a national security priority, so this country provided universal childcare.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In today's economy, when having both parents in the workforce is an economic necessity for many families, we need affordable, high-quality childcare more than ever.","Sentiment(polarity=0.39999999999999997, subjectivity=0.39999999999999997)",0.4,0.4
"It's not a nice-to-have, it's a must-have.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So it's time we stop treating childcare as a side issue, or as a women's issue, and treat it like the national economic priority that it is for all of us.","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
"And that's why my plan will make quality childcare more available and more affordable for every middle class and low-income family with young children in America, by creating more slots and a new tax cut of up to $3,000 per child, per year.","Sentiment(polarity=0.3051948051948052, subjectivity=0.39350649350649347)",0.3051948051948052,0.3935064935064935
Here's another example.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Today, we are the only advanced country on Earth that doesn't guarantee paid sick leave or paid maternity leave to our workers.","Sentiment(polarity=-0.10476190476190476, subjectivity=0.8190476190476191)",-0.10476190476190476,0.8190476190476191
Forty-three million workers have no paid sick leave�43 million.,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",-0.7142857142857143,0.8571428571428571
Think about that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And that forces too many parents to make the gut-wrenching choice between a paycheck and a sick kid at home.,"Sentiment(polarity=-0.10714285714285715, subjectivity=0.6785714285714286)",-0.10714285714285716,0.6785714285714286
So I'll be taking new action to help States adopt paid leave laws of their own.,"Sentiment(polarity=0.27878787878787875, subjectivity=0.5181818181818182)",0.27878787878787875,0.5181818181818182
"And since paid sick leave won where it was on the ballot last November, let's put it to a vote right here in Washington.","Sentiment(polarity=-0.14285714285714288, subjectivity=0.4865079365079365)",-0.14285714285714288,0.4865079365079365
Send me a bill that gives every worker in America the opportunity to earn 7 days of paid sick leave.,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",-0.7142857142857143,0.8571428571428571
It's the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
[Applause] It's the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"Of course, nothing helps families make ends meet like higher wages.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
That's why this Congress still needs to pass a law that makes sure a woman is paid the same as a man for doing the same work.,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3796296296296296)",0.16666666666666666,0.3796296296296296
"I mean, it's 2015.","Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875
[Laughter] It's time.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We still need to make sure employees get the overtime they've earned.,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888
"And to everyone in this Congress who still refuses to raise the minimum wage, I say this: If you truly believe you could work full time and support a family on less than $15,000 a year, try it.","Sentiment(polarity=0.09166666666666666, subjectivity=0.30833333333333335)",0.09166666666666666,0.3083333333333333
"If not, vote to give millions of the hardest working people in America a raise.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, these ideas won't make everybody rich, won't relieve every hardship.","Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75
That's not the job of government.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"To give working families a fair shot, we still need more employers to see beyond next quarter's earnings and recognize that investing in their workforce is in their company's long-term interest.","Sentiment(polarity=0.39999999999999997, subjectivity=0.4666666666666666)",0.4,0.4666666666666666
"We still need laws that strengthen rather than weaken unions, and give American workers a voice.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But you know, things like childcare and sick leave and equal pay, things like lower mortgage premiums and a higher minimum wage�these ideas will make a meaningful difference in the lives of millions of families.","Sentiment(polarity=0.008928571428571425, subjectivity=0.5267857142857143)",0.008928571428571425,0.5267857142857143
That's a fact.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And that's what all of us, Republicans and Democrats alike, were sent here to do.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Now, second, to make sure folks keep earning higher wages down the road, we have to do more to help Americans upgrade their skills.","Sentiment(polarity=0.2188888888888889, subjectivity=0.4355555555555556)",0.2188888888888889,0.4355555555555556
"America thrived in the 20th century because we made high school free, sent a generation of GIs to college, trained the best workforce in the world.","Sentiment(polarity=0.39, subjectivity=0.41)",0.39,0.41
We were ahead of the curve.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But other countries caught on.,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375
"And in a 21st-century economy that rewards knowledge like never before, we need to up our game.","Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4
We need to do more.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"By the end of this decade, two in three job openings will require some higher education�two in three.","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5
"And yet we still live in a country where too many bright, striving Americans are priced out of the education they need.","Sentiment(polarity=0.4454545454545455, subjectivity=0.6)",0.4454545454545455,0.6
"It's not fair to them, and it's sure not smart for our future.","Sentiment(polarity=0.010714285714285721, subjectivity=0.6391865079365079)",0.01071428571428572,0.6391865079365079
And that's why I'm sending this Congress a bold new plan to lower the cost of community college to zero.,"Sentiment(polarity=0.23484848484848483, subjectivity=0.5606060606060606)",0.2348484848484849,0.5606060606060606
"Keep in mind, 40 percent of our college students choose community college.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Some are young and starting out.,"Sentiment(polarity=0.05, subjectivity=0.25)",0.05,0.25
Some are older and looking for a better job.,"Sentiment(polarity=0.3333333333333333, subjectivity=0.41666666666666663)",0.3333333333333333,0.4166666666666666
Some are veterans and single parents trying to transition back into the job market.,"Sentiment(polarity=-0.03571428571428571, subjectivity=0.10714285714285714)",-0.03571428571428571,0.10714285714285714
"Whoever you are, this plan is your chance to graduate ready for the new economy without a load of debt.","Sentiment(polarity=0.16818181818181818, subjectivity=0.4772727272727273)",0.16818181818181818,0.4772727272727273
"Understand, you've got to earn it.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
You've got to keep your grades up and graduate on time.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Tennessee, a State with Republican leadership, and Chicago, a city with Democratic leadership, are showing that free community college is possible.","Sentiment(polarity=0.2, subjectivity=0.9)",0.2,0.9
I want to spread that idea all across America so that 2 years of college becomes as free and universal in America as high school is today.,"Sentiment(polarity=0.18666666666666668, subjectivity=0.4466666666666666)",0.18666666666666668,0.4466666666666666
Let's stay ahead of the curve.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I want to work with this Congress to make sure those already burdened with student loans can reduce their monthly payments so that student debt doesn't derail anyone's dreams.,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888
"Thanks to Vice President Biden's great work to update our job training system, we're connecting community colleges with local employers to train workers to fill high-paying jobs like coding and nursing and robotics.","Sentiment(polarity=0.3333333333333333, subjectivity=0.31666666666666665)",0.3333333333333333,0.31666666666666665
"Tonight I'm also asking more businesses to follow the lead of companies like CVS and UPS and offer more educational benefits and paid apprenticeships, opportunities that give workers the chance to earn higher paying jobs even if they don't have a higher education.","Sentiment(polarity=0.35, subjectivity=0.45)",0.35,0.45
"And as a new generation of veterans comes home, we owe them every opportunity to live the American Dream they helped defend.","Sentiment(polarity=0.0909090909090909, subjectivity=0.3181818181818182)",0.0909090909090909,0.3181818181818182
"Already, we've made strides towards ensuring that every veteran has access to the highest quality care.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We're slashing the backlog that had too many veterans waiting years to get the benefits they need.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
And we're making it easier for vets to translate their training and experience into civilian jobs.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And Joining Forces, the national campaign launched by Michelle and Jill Biden�[applause]�thank you, Michelle; thank you, Jill�has helped nearly 700,000 veterans and military spouses get a new job.","Sentiment(polarity=0.04545454545454545, subjectivity=0.3181818181818182)",0.04545454545454545,0.3181818181818182
"So to every CEO in America, let me repeat: If you want somebody who's going to get the job done and done right, hire a veteran.","Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.14285714285714285,0.26785714285714285
"Finally, as we better train our workers, we need the new economy to keep churning out high-wage jobs for our workers to fill.","Sentiment(polarity=0.04545454545454545, subjectivity=0.6181818181818182)",0.04545454545454545,0.6181818181818182
"Since 2010, America has put more people back to work than Europe, Japan, and all advanced economies combined.","Sentiment(polarity=0.3, subjectivity=0.3666666666666667)",0.3,0.3666666666666667
"Our manufacturers have added almost 800,000 new jobs.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"Some of our bedrock sectors, like our auto industry, are booming.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But there are also millions of Americans who work in jobs that didn't even exist 10 or 20 years ago, jobs at companies like Google and eBay and Tesla.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
So no one knows for certain which industries will generate the jobs of the future.,"Sentiment(polarity=0.10714285714285714, subjectivity=0.3482142857142857)",0.10714285714285714,0.3482142857142857
But we do know we want them here in America.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We know that.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And that's why the third part of middle class economics is all about building the most competitive economy anywhere, the place where businesses want to locate and hire.","Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,0.16666666666666666
"Twenty-first century businesses need 21st-century infrastructure: modern ports and stronger bridges, faster trains and the fastest Internet.","Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3
Democrats and Republicans used to agree on this.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
So let's set our sights higher than a single oil pipeline.,"Sentiment(polarity=0.08928571428571429, subjectivity=0.35714285714285715)",0.08928571428571429,0.35714285714285715
Let's pass a bipartisan infrastructure plan that could create more than 30 times as many jobs per year and make this country stronger for decades to come.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
Let's do it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Let's get it done.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
[Applause] Let's get it done.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Twenty-first century businesses, including small businesses, need to sell more American products overseas.","Sentiment(polarity=0.08333333333333333, subjectivity=0.3)",0.08333333333333333,0.3
"Today, our businesses export more than ever, and exporters tend to pay their workers higher wages.","Sentiment(polarity=0.375, subjectivity=0.5)",0.375,0.5
"But as we speak, China wants to write the rules for the world's fastest growing region.","Sentiment(polarity=0.2, subjectivity=0.1)",0.2,0.1
That would put our workers and our businesses at a disadvantage.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Why would we let that happen?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We should write those rules.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We should level the playing field.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And that's why I'm asking both parties to give me trade promotion authority to protect American workers, with strong new trade deals from Asia to Europe that aren't just free, but are also fair.","Sentiment(polarity=0.33393939393939387, subjectivity=0.5775757575757575)",0.3339393939393939,0.5775757575757575
It's the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"Look, I'm the first one to admit that past trade deals haven't always lived up to the hype, and that's why we've gone after countries that break the rules at our expense.","Sentiment(polarity=0.0, subjectivity=0.29166666666666663)",0.0,0.29166666666666663
But 95 percent of the world's customers live outside our borders.,"Sentiment(polarity=0.06818181818181818, subjectivity=0.275)",0.06818181818181818,0.275
We can't close ourselves off from those opportunities.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
More than half of manufacturing executives have said they're actively looking to bring jobs back from China.,"Sentiment(polarity=0.05000000000000001, subjectivity=0.31666666666666665)",0.05000000000000001,0.31666666666666665
